MS	x	y	z	vx	vy	vz	ax	ay	az	
30794	1.43401	2.18828	0.268433	-0.352587	-0.0829225	9.21313e-11	-0.0526678	0.39263	0.25592	
30824	1.43401	2.18828	0.268433	-0.357334	-0.0819976	2.38289e-11	-0.212256	0.24654	0.264765	
31305	1.54715	2.12601	0.265474	-0.0901973	-0.0444396	4.25442e-11	-0.162146	0.526858	0.236357	
31335	1.54715	2.12601	0.265474	-0.0821537	-0.0409196	1.02391e-10	-0.164386	0.43837	0.310274	
31364	1.54715	2.12601	0.265474	-0.0670758	-0.0336387	2.47485e-11	-0.113676	0.40028	0.206237	
31425	1.56428	2.11449	0.280283	-0.0444882	-0.0300989	2.19221e-11	-0.128653	0.52972	0.104391	
31664	1.59157	2.11245	0.270952	-0.0069038	-0.0132661	3.1396e-11	-0.0497444	0.448567	0.261633	
31695	1.59157	2.11245	0.270952	-0.0132529	-0.00876164	5.79618e-11	-0.165343	0.549486	0.241508	
31995	1.60969	2.10822	0.280092	-0.00714562	0.000895696	1.14643e-10	-0.17553	0.629949	0.382144	
32144	1.62001	2.09852	0.284746	-0.0079241	-0.00100778	9.9079e-11	-0.171786	0.4059	0.300239	
32175	1.62001	2.09852	0.284746	-0.0112857	-0.000209291	2.62183e-11	-0.106942	0.602956	0.291315	
32265	1.61824	2.09839	0.283792	0.00107535	0.000998437	1.10309e-11	-0.244731	0.625438	0.0525279	
32775	1.60752	2.08044	0.288706	0.0176591	0.0141078	4.87982e-11	-0.239889	0.328467	0.232372	
32835	1.61045	2.07897	0.287172	0.0269234	0.0181725	5.25639e-12	-0.198303	0.621874	0.0146011	
32864	1.61045	2.07897	0.287172	0.0426788	0.0249763	1.20733e-11	-0.233181	0.768219	0.044716	
32894	1.61045	2.07897	0.287172	0.040406	0.0312647	7.4597e-11	-0.113543	0.541825	0.310821	
33254	1.58063	2.10877	0.287403	0.0528326	0.114056	7.84164e-11	-0.246361	0.50532	0.261388	
33315	1.57173	2.11338	0.284167	0.0626867	0.134613	7.28696e-11	-0.289861	0.480346	0.404831	
33374	1.56161	2.12276	0.28425	0.0532832	0.151158	2.57662e-11	-0.332821	0.531735	0.214719	
33404	1.56161	2.12276	0.28425	0.0532832	0.151158	2.19013e-10	-0.332821	0.531735	0.214719	
33885	1.50749	2.21056	0.251355	-0.223966	0.00583362	-0.0292161	-7.93638e+06	7.96667e+06	-3.45388e+06	
33975	1.49746	2.21981	0.249272	-0.0038446	0.344149	6.46853e-11	-0.518354	0.498065	0.154013	
34275	1.54927	2.37052	0.249773	-0.024376	0.37537	2.00263e-10	-0.418829	0.389383	0.445029	
34334	1.54587	2.39578	0.247752	-0.0191436	0.38334	2.8219e-10	-0.421427	0.475461	0.391931	
34485	1.56983	2.47099	0.243696	-0.0438548	0.391706	1.28837e-10	-0.281445	0.587234	0.390415	
34694	1.57183	2.55086	0.240141	-0.436351	-0.0487439	0.00131653	-4.66575e+06	1.3085e+07	-678107	
34845	1.57114	2.57973	0.217192	-0.0709732	0.354816	4.96737e-11	-0.44547	0.594396	0.137983	
35085	1.60668	2.68449	0.218785	-0.0923838	0.276837	5.48594e-11	-0.293542	0.635339	0.304774	
35114	1.60668	2.68449	0.218785	-0.0887194	0.261472	5.19805e-11	-0.310688	0.631852	0.288781	
35505	1.68143	2.81413	0.215839	-0.0880139	0.133693	1.13177e-10	-0.427799	0.434614	0.31438	
35534	1.68143	2.81413	0.215839	-0.0775586	0.118777	7.59807e-11	-0.175904	0.544033	0.28141	
35565	1.68143	2.81413	0.215839	-0.0638793	0.103768	2.70134e-11	-0.279638	0.573667	0.225112	
36165	1.71482	2.84263	0.226765	-0.00678552	-0.041256	1.15486e-10	-0.149122	0.690184	0.256637	
36255	1.71709	2.83843	0.225021	-0.00810759	-0.0513688	1.04535e-10	-0.0673337	0.707568	0.165929	
36434	1.72016	2.82263	0.230061	0.00250162	-0.0579472	1.52979e-11	-0.215362	0.47155	0.254966	
36494	1.72484	2.81965	0.232618	-0.0027703	-0.0505913	6.54202e-11	-0.182366	0.55739	0.218067	
36645	1.73304	2.81134	0.235746	0.019387	-0.0437368	4.87414e-11	-0.206397	0.549173	0.116051	
36735	1.72487	2.80263	0.234308	0.0169527	-0.0342145	1.80982e-10	-0.115532	0.590787	0.232029	
37245	1.71266	2.78824	0.240662	0.0362602	-0.00621956	3.63114e-11	-0.226289	0.458997	0.172912	
37304	1.7161	2.79218	0.244453	0.0400711	-0.00161006	2.26689e-11	-0.180432	0.479219	0.083959	
37365	1.70854	2.78584	0.237853	0.0504433	-0.0112946	8.22628e-11	-0.200378	0.555588	0.274209	
37904	1.65829	2.79041	0.218917	0.181485	-0.0602275	3.47915e-11	-0.116857	0.72036	0.231943	
38054	1.58692	2.76267	0.208102	0.269747	-0.052985	2.44978e-11	-0.188041	0.603088	0.204148	
38264	1.56552	2.7663	0.204847	0.307089	-0.0532938	1.95786e-10	-0.0959907	0.76754	0.283748	
38355	1.52391	2.76097	0.198585	0.347161	-0.0533258	1.10611e-10	-0.222628	0.577249	0.368702	
38534	1.43308	2.74202	0.184964	0.384166	-0.0283813	5.50272e-11	-0.0374543	0.73538	0.262034	
38684	1.38463	2.75828	0.183508	0.417197	-0.00820327	9.96993e-11	-0.157964	0.804886	0.132932	
38834	1.31766	2.74883	0.173317	0.442444	0.0431159	2.62809e-11	-0.207798	0.718174	0.219007	
38955	1.28031	2.76277	0.167789	0.429029	0.0743602	2.25472e-11	-0.0618208	0.864589	0.0835082	
39405	1.08157	2.85827	0.140909	0.329434	0.266896	5.44454e-11	-0.310451	0.652347	0.362969	
39584	0.975129	2.93101	0.10627	0.320405	0.367126	1.05774e-10	-0.271013	0.60386	0.503686	
39645	0.966773	2.94226	0.102123	0.295466	0.370065	1.0979e-10	-0.315525	0.717311	0.261405	
39675	0.966773	2.94226	0.102123	0.28675	0.384433	1.1705e-10	-0.250794	0.683694	0.433519	
39705	0.966773	2.94226	0.102123	0.29835	0.382234	8.13889e-11	-0.203683	0.789611	0.387566	
40394	0.816158	3.2777	0.0500947	-0.00367895	0.208613	3.38867e-11	-0.199615	0.641263	0.102687	
40424	0.816158	3.2777	0.0500947	-0.00740128	0.175193	9.49804e-11	-0.260429	0.555378	0.243539	
40454	0.816158	3.2777	0.0500947	-0.0186752	0.160565	2.31088e-11	-0.342796	0.635889	0.110042	
40485	0.816158	3.2777	0.0500947	-0.0235736	0.140848	3.08593e-13	-0.189859	0.64327	0.00257161	
40515	0.816158	3.2777	0.0500947	-0.0379472	0.128989	4.21259e-12	-0.171509	0.618833	0.0702099	
40725	0.834498	3.36028	0.0297492	-0.0785079	0.0364668	2.30208e-11	-0.134994	0.523355	0.109623	
40875	0.838198	3.36716	0.0232564	-0.0598388	0.00219898	1.58428e-10	-0.130658	0.550481	0.240042	
40965	0.849563	3.3738	0.0240765	-0.0425265	-0.0222972	2.68109e-10	-0.121509	0.660436	0.446848	
40994	0.849563	3.3738	0.0240765	-0.0328553	-0.0235614	9.39741e-11	-0.109854	0.669831	0.391559	
41294	0.883137	3.36104	0.0307095	-0.00267062	-0.0563686	7.82155e-11	-0.00918196	0.628165	0.153364	
41385	0.892129	3.35377	0.0362786	-0.00221904	-0.0659503	1.08538e-10	-0.159748	0.731768	0.361794	
