xErr	yErr	zErr	oErr	inX	inY	inZ	inO	MS	v_time	flag	
1.05578	0.171391	1.18389	-0.0643333	0	0	0.01	0	134715	134699	0	
1.05578	0.171391	1.18389	-0.0643333	0	0	0.01	0	134746	134740	0	
1.05209	0.146778	1.18514	-0.0632884	0	0	0.01	0	134775	134765	0	
1.05209	0.146778	1.18514	-0.0632884	0	0	0.01	0	134806	134765	0	
1.05209	0.146778	1.18514	-0.0632884	0	0	0.01	0	134835	134811	0	
1.05209	0.146778	1.18514	-0.0632884	0	0	0.01	0	134866	134852	0	
1.05814	0.138558	1.18705	-0.0609857	0	0	0.01	0	134895	134881	0	
1.05814	0.138558	1.18705	-0.0609857	0	0	0.01	0	134926	134911	0	
1.06457	0.121077	1.18966	-0.0590866	0	0	0.01	0	134955	134935	0	
1.06457	0.121077	1.18966	-0.0590866	0	0	0.01	0	134986	134957	0	
1.06457	0.121077	1.18966	-0.0590866	0	0	0.01	0	135015	135005	0	
1.06457	0.121077	1.18966	-0.0590866	0	0	0.01	0	135046	135005	0	
1.06582	0.108693	1.18698	-0.0592751	0	0	0.01	0	135076	135058	0	
1.06582	0.108693	1.18698	-0.0592751	0	0	0.01	0	135105	135102	0	
1.06582	0.108693	1.18698	-0.0592751	0	0	0.01	0	135136	135102	0	
1.06582	0.108693	1.18698	-0.0592751	0	0	0.01	0	135165	135144	0	
1.06824	0.107174	1.19138	-0.0587767	0	0	0.01	0	135196	135168	0	
1.06824	0.107174	1.19138	-0.0587767	0	0	0.01	0	135225	135200	0	
1.06614	0.0941607	1.18917	-0.0563835	0	0	0.01	0	135256	135227	0	
1.06614	0.0941607	1.18917	-0.0563835	0	0	0.01	0	135285	135261	0	
1.06614	0.0941607	1.18917	-0.0563835	0	0	0.01	0	135316	135290	0	
1.06614	0.0941607	1.18917	-0.0563835	0	0	0.01	0	135345	135342	0	
1.07945	0.0931035	1.19641	-0.0525248	0	0	0.01	0	135376	135369	0	
1.07945	0.0931035	1.19641	-0.0525248	0	0	0.01	0	135405	135399	0	
1.07945	0.0931035	1.19641	-0.0525248	0	0	0.01	0	135436	135426	0	
1.07945	0.0931035	1.19641	-0.0525248	0	0	0.01	0	135465	135426	0	
1.06376	0.0859144	1.19266	-0.0534658	0	0	0.01	0	135496	135481	0	
1.06376	0.0859144	1.19266	-0.0534658	0	0	0.01	0	135525	135501	0	
1.04386	0.0768826	1.19213	-0.051326	0	0	0.01	0	135556	135540	0	
1.04386	0.0768826	1.19213	-0.051326	0	0	0.01	0	135586	135540	0	
1.04386	0.0768826	1.19213	-0.051326	0	0	0.01	0	135615	135614	0	
1.04386	0.0768826	1.19213	-0.051326	0	0	0.01	0	135646	135636	0	
1.04663	0.0681006	1.19092	-0.0499198	0	0	0.01	0	135675	135654	0	
1.04663	0.0681006	1.19092	-0.0499198	0	0	0.01	0	135706	135685	0	
1.04663	0.0681006	1.19092	-0.0499198	0	0	0.01	0	135735	135709	0	
1.04663	0.0681006	1.19092	-0.0499198	0	0	0.01	0	135766	135709	0	
1.04642	0.0596877	1.19431	-0.0495855	0	0	0.01	0	135795	135774	0	
1.04642	0.0596877	1.19431	-0.0495855	0	0	0.01	0	135825	135815	0	
1.04694	0.0578643	1.19364	-0.0535183	0	0	0.01	0	135856	135855	0	
1.04694	0.0578643	1.19364	-0.0535183	0	0	0.01	0	135885	135875	0	
1.04694	0.0578643	1.19364	-0.0535183	0	0	0.01	0	135916	135903	0	
1.04694	0.0578643	1.19364	-0.0535183	0	0	0.01	0	135945	135940	0	
1.00006	0.041425	1.18116	-0.0551966	0	0	0.01	0	135976	135940	0	
1.00006	0.041425	1.18116	-0.0551966	0	0	0.01	0	136005	135988	0	
1.00006	0.041425	1.18116	-0.0551966	0	0	0.01	0	136036	136009	0	
1.00006	0.041425	1.18116	-0.0551966	0	0	0.01	0	136065	136009	0	
0.98965	0.0345681	1.17749	-0.0551939	0	0	0.01	0	136096	136009	0	
0.98965	0.0345681	1.17749	-0.0551939	0	0	0.01	0	136126	136120	0	
0.979629	0.0283412	1.17105	-0.0567227	0	0	0.01	0	136155	136140	0	
0.979629	0.0283412	1.17105	-0.0567227	0	0	0.01	0	136186	136161	0	
0.979629	0.0283412	1.17105	-0.0567227	0	0	0.01	0	136215	136210	0	
0.979629	0.0283412	1.17105	-0.0567227	0	0	0.01	0	136246	136237	0	
0.967619	0.0202931	1.16711	-0.0592884	0	0	0.01	0	136275	136268	0	
0.967619	0.0202931	1.16711	-0.0592884	0	0	0.01	0	136306	136268	0	
0.967619	0.0202931	1.16711	-0.0592884	0	0	0.01	0	136336	136309	0	
0.967619	0.0202931	1.16711	-0.0592884	0	0	0.01	0	136366	136345	0	
0.938817	0.0155856	1.16503	-0.0598476	0	0	0.01	0	136396	136381	0	
0.938817	0.0155856	1.16503	-0.0598476	0	0	0.01	0	136425	136401	0	
0.934326	0.017877	1.16279	-0.0601591	0	0	0.01	0	136456	136429	0	
0.934326	0.017877	1.16279	-0.0601591	0	0	0.01	0	136485	136458	0	
0.934326	0.017877	1.16279	-0.0601591	0	0	0.01	0	136516	136515	0	
0.934326	0.017877	1.16279	-0.0601591	0	0	0.01	0	136545	136536	0	
0.927098	0.0198449	1.16028	-0.0585534	0	0	0.01	0	136575	136536	0	
0.927098	0.0198449	1.16028	-0.0585534	0	0	0.01	0	136606	136586	0	
0.927098	0.0198449	1.16028	-0.0585534	0	0	0.01	0	136635	136627	0	
0.927098	0.0198449	1.16028	-0.0585534	0	0	0.01	0	136666	136660	0	
0.922671	0.0315961	1.15645	-0.0584364	0	0	0.01	0	136695	136660	0	
0.922671	0.0315961	1.15645	-0.0584364	0	0	0.01	0	136726	136710	0	
0.922671	0.0315961	1.15645	-0.0582042	0	0	0.01	0	136755	136730	0	
0.922671	0.0315961	1.15645	-0.0582042	0	0	0.01	0	136786	136762	0	
0.922671	0.0315961	1.15645	-0.0582042	0	0	0.01	0	136815	136799	0	
0.922671	0.0315961	1.15645	-0.0582042	0	0	0.01	0	136846	136823	0	
0.921338	0.0376071	1.15657	-0.0597188	0	0	0.01	0	136875	136865	0	
0.921338	0.0376071	1.15657	-0.0597188	0	0	0.01	0	136906	136865	0	
0.921338	0.0376071	1.15657	-0.0597188	0	0	0.01	0	136935	136907	0	
0.921338	0.0376071	1.15657	-0.0597188	0	0	0.01	0	136966	136936	0	
0.898176	0.0290243	1.15962	-0.059782	0	0	0.01	0	136995	136995	0	
0.898176	0.0290243	1.15962	-0.059782	0	0	0.01	0	137026	136995	0	
0.898703	0.0279853	1.1598	-0.0600923	0	0	0.01	0	137055	137028	0	
0.898703	0.0279853	1.1598	-0.0600923	0	0	0.01	0	137085	137028	0	
0.898703	0.0279853	1.1598	-0.0600923	0	0	0.01	0	137116	137090	0	
0.898703	0.0279853	1.1598	-0.0600923	0	0	0.01	0	137145	137138	0	
0.900921	0.0368939	1.15937	-0.0610869	0	0	0.01	0	137176	137168	0	
0.900921	0.0368939	1.15937	-0.0610869	0	0	0.01	0	137205	137197	0	
0.900921	0.0368939	1.15937	-0.0610869	0	0	0.01	0	137236	137225	0	
0.900921	0.0368939	1.15937	-0.0610869	0	0	0.01	0	137265	137253	0	
0.902154	0.0491785	1.16312	-0.0621094	0	0	0.01	0	137296	137293	0	
0.902154	0.0491785	1.16312	-0.0621094	0	0	0.01	0	137326	137322	0	
0.90243	0.0522261	1.16385	-0.0625108	0	0	0.01	0	137356	137349	0	
0.90243	0.0522261	1.16385	-0.0625108	0	0	0.01	0	137386	137349	0	
0.90243	0.0522261	1.16385	-0.0625108	0	0	0.01	0	137415	137387	0	
0.90243	0.0522261	1.16385	-0.0625108	0	0	0.01	0	137446	137423	0	
0.9098	0.0639845	1.1593	-0.0651121	0	0	0.01	0	137475	137459	0	
0.9098	0.0639845	1.1593	-0.0651121	0	0	0.01	0	137506	137493	0	
0.9098	0.0639845	1.1593	-0.0651121	0	0	0.01	0	137535	137526	0	
0.9098	0.0639845	1.1593	-0.0651121	0	0	0.01	0	137566	137526	0	
0.921428	0.0687314	1.15615	-0.0654959	0	0	0.01	0	137596	137580	0	
0.921428	0.0687314	1.15615	-0.0654959	0	0	0.01	0	137625	137625	0	
0.922533	0.0697591	1.15235	-0.0659972	0	0	0.01	0	137656	137646	0	
0.922533	0.0697591	1.15235	-0.0659972	0	0	0.01	0	137685	137668	0	
0.922533	0.0697591	1.15235	-0.0659972	0	0	0.01	0	137716	137708	0	
0.922533	0.0697591	1.15235	-0.0659972	0	0	0.01	0	137745	137708	0	
0.947459	0.0818126	1.15744	-0.0667525	0	0	0.01	0	137776	137774	0	
0.947459	0.0818126	1.15744	-0.0667525	0	0	0.01	0	137805	137798	0	
0.947459	0.0818126	1.15744	-0.0667525	0	0	0.01	0	137836	137798	0	
0.947459	0.0818126	1.15744	-0.0667525	0	0	0.01	0	137865	137837	0	
0.967167	0.0994875	1.14821	-0.0659623	0	0	0.01	0	137896	137874	0	
0.967167	0.0994875	1.14821	-0.0659623	0	0	0.01	0	137925	137916	0	
0.97115	0.0990949	1.15432	-0.0673398	0	0	0.01	0	137956	137936	0	
0.97115	0.0990949	1.15432	-0.0673398	0	0	0.01	0	137985	137961	0	
0.97115	0.0990949	1.15432	-0.0673398	0	0	0.01	0	138016	137986	0	
0.97115	0.0990949	1.15432	-0.0673398	0	0	0.01	0	138045	137986	0	
0.979085	0.108934	1.14026	-0.0674211	0	0	0.01	0	138076	138069	0	
0.979085	0.108934	1.14026	-0.0674211	0	0	0.01	0	138106	138101	0	
0.979085	0.108934	1.14026	-0.0674211	0	0	0.01	0	138135	138126	0	
0.979085	0.108934	1.14026	-0.0674211	0	0	0.01	0	138166	138155	0	
1.00295	0.105262	1.13381	-0.0659354	0	0	0.01	0	138195	138155	0	
1.00295	0.105262	1.13381	-0.0659354	0	0	0.01	0	138226	138197	0	
1.01546	0.113644	1.13101	-0.0669909	0	0	0.01	0	138255	138230	0	
1.01546	0.113644	1.13101	-0.0669909	0	0	0.01	0	138286	138268	0	
1.01546	0.113644	1.13101	-0.0669909	0	0	0.01	0	138315	138295	0	
1.01546	0.113644	1.13101	-0.0669909	0	0	0.01	0	138346	138333	0	
1.01398	0.114445	1.12806	-0.0658862	0	0	0.01	0	138375	138357	0	
1.01398	0.114445	1.12806	-0.0658862	0	0	0.01	0	138406	138386	0	
1.01398	0.114445	1.12806	-0.0658862	0	0	0.01	0	138435	138429	0	
1.01398	0.114445	1.12806	-0.0658862	0	0	0.01	0	138466	138456	0	
1.02894	0.108773	1.13771	-0.0649093	0	0	0.01	0	138495	138491	0	
1.02894	0.108773	1.13771	-0.0649093	0	0	0.01	0	138526	138491	0	
1.04592	0.107479	1.13769	-0.0654631	0	0	0.01	0	138555	138491	0	
1.04592	0.107479	1.13769	-0.0654631	0	0	0.01	0	138586	138577	0	
1.04592	0.107479	1.13769	-0.0654631	0	0	0.01	0	138615	138599	0	
1.04592	0.107479	1.13769	-0.0654631	0	0	0.01	0	138646	138618	0	
1.04742	0.115181	1.1307	-0.0651257	0	0	0.01	0	138675	138664	0	
1.04742	0.115181	1.1307	-0.0651257	0	0	0.01	0	138706	138684	0	
1.04742	0.115181	1.1307	-0.0651257	0	0	0.01	0	138735	138712	0	
1.04742	0.115181	1.1307	-0.0651257	0	0	0.01	0	138766	138743	0	
1.05184	0.0980803	1.13086	-0.0658288	0	0	0.01	0	138795	138794	0	
1.05184	0.0980803	1.13086	-0.0658288	0	0	0.01	0	138825	138817	0	
1.05651	0.102621	1.13319	-0.0654861	0	0	0.01	0	138856	138817	0	
1.05651	0.102621	1.13319	-0.0654861	0	0	0.01	0	138886	138866	0	
1.05651	0.102621	1.13319	-0.0654861	0	0	0.01	0	138916	138907	0	
1.05651	0.102621	1.13319	-0.0654861	0	0	0.01	0	138945	138944	0	
1.06135	0.10281	1.13636	-0.0654402	0	0	0.01	0	138976	138968	0	
1.06135	0.10281	1.13636	-0.0654402	0	0	0.01	0	139005	138968	0	
1.06135	0.10281	1.13636	-0.0654402	0	0	0.01	0	139036	139032	0	
1.06135	0.10281	1.13636	-0.0654402	0	0	0.01	0	139065	139052	0	
1.06523	0.0937905	1.14045	-0.0683116	0	0	0.01	0	139096	139073	0	
1.06523	0.0937905	1.14045	-0.0683116	0	0	0.01	0	139125	139103	0	
1.06547	0.0939223	1.1402	-0.0695796	0	0	0.01	0	139156	139131	0	
1.06547	0.0939223	1.1402	-0.0695796	0	0	0.01	0	139185	139184	0	
1.06547	0.0939223	1.1402	-0.0695796	0	0	0.01	0	139216	139184	0	
1.06547	0.0939223	1.1402	-0.0695796	0	0	0.01	0	139245	139238	0	
1.06668	0.0817289	1.14183	-0.0715647	0	0	0.01	0	139276	139269	0	
1.06668	0.0817289	1.14183	-0.0715647	0	0	0.01	0	139305	139297	0	
1.06668	0.0817289	1.14183	-0.0715647	0	0	0.01	0	139336	139327	0	
1.06668	0.0817289	1.14183	-0.0715647	0	0	0.01	0	139366	139327	0	
1.06293	0.0617077	1.14137	-0.0742514	0	0	0.01	0	139395	139369	0	
1.06293	0.0617077	1.14137	-0.0742514	0	0	0.01	0	139426	139404	0	
1.06157	0.0655794	1.13982	-0.0741527	0	0	0.01	0	139455	139429	0	
1.06157	0.0655794	1.13982	-0.0741527	0	0	0.01	0	139486	139470	0	
1.06157	0.0655794	1.13982	-0.0741527	0	0	0.01	0	139515	139470	0	
1.06157	0.0655794	1.13982	-0.0741527	0	0	0.01	0	139546	139531	0	
1.06469	0.0625477	1.14878	-0.0754853	0	0	0.01	0	139575	139573	0	
1.06469	0.0625477	1.14878	-0.0754853	0	0	0.01	0	139606	139601	0	
1.06469	0.0625477	1.14878	-0.0754853	0	0	0.01	0	139635	139634	0	
1.06469	0.0625477	1.14878	-0.0754853	0	0	0.01	0	139666	139657	0	
1.06358	0.06185	1.15033	-0.0765916	0	0	0.01	0	139695	139692	0	
1.06358	0.06185	1.15033	-0.0765916	0	0	0.01	0	139726	139713	0	
1.06163	0.0537877	1.1545	-0.0771705	0	0	0.01	0	139755	139713	0	
1.06163	0.0537877	1.1545	-0.0771705	0	0	0.01	0	139786	139764	0	
1.06163	0.0537877	1.1545	-0.0771705	0	0	0.01	0	139815	139795	0	
1.06163	0.0537877	1.1545	-0.0771705	0	0	0.01	0	139846	139819	0	
1.06243	0.0551877	1.15177	-0.0773335	0	0	0.01	0	139875	139852	0	
1.06243	0.0551877	1.15177	-0.0773335	0	0	0.01	0	139906	139905	0	
1.06243	0.0551877	1.15177	-0.0773335	0	0	0.01	0	139935	139925	0	
1.06243	0.0551877	1.15177	-0.0773335	0	0	0.01	0	139966	139925	0	
1.06891	0.0442591	1.15148	-0.078041	0	0	0.01	0	139995	139992	0	
1.06891	0.0442591	1.15148	-0.078041	0	0	0.01	0	140026	139992	0	
1.06959	0.0407064	1.15265	-0.078399	0	0	0.01	0	140055	139992	0	
1.06959	0.0407064	1.15265	-0.078399	0	0	0.01	0	140086	140075	0	
1.06959	0.0407064	1.15265	-0.078399	0	0	0.01	0	140115	140113	0	
1.06959	0.0407064	1.15265	-0.078399	0	0	0.01	0	140146	140134	0	
1.06545	0.0443906	1.15247	-0.0813201	0	0	0.01	0	140175	140174	0	
1.06545	0.0443906	1.15247	-0.0813201	0	0	0.01	0	140206	140195	0	
1.06545	0.0443906	1.15247	-0.0813201	0	0	0.01	0	140235	140215	0	
1.06545	0.0443906	1.15247	-0.0813201	0	0	0.01	0	140266	140253	0	
1.06667	0.041724	1.15282	-0.0832151	0	0	0.01	0	140296	140275	0	
1.06667	0.041724	1.15282	-0.0832151	0	0	0.01	0	140326	140303	0	
1.06679	0.0358126	1.15233	-0.0842248	0	0	0.01	0	140356	140331	0	
1.06679	0.0358126	1.15233	-0.0842248	0	0	0.01	0	140386	140363	0	
1.06679	0.0358126	1.15233	-0.0842248	0	0	0.01	0	140416	140406	0	
1.06679	0.0358126	1.15233	-0.0842248	0	0	0.01	0	140445	140430	0	
1.06428	0.0369347	1.15143	-0.0842111	0	0	0.01	0	140476	140430	0	
1.06428	0.0369347	1.15143	-0.0842111	0	0	0.01	0	140505	140496	0	
1.06428	0.0369347	1.15143	-0.0842111	0	0	0.01	0	140536	140496	0	
1.06428	0.0369347	1.15143	-0.0842111	0	0	0.01	0	140565	140547	0	
1.06199	0.0345114	1.15656	-0.0854712	0	0	0.01	0	140596	140590	0	
1.06199	0.0345114	1.15656	-0.0854712	0	0	0.01	0	140625	140610	0	
1.05483	0.0325582	1.15507	-0.0854335	0	0	0.01	0	140656	140638	0	
1.05483	0.0325582	1.15507	-0.0854335	0	0	0.01	0	140685	140683	0	
1.05483	0.0325582	1.15507	-0.0854335	0	0	0.01	0	140716	140706	0	
1.05483	0.0325582	1.15507	-0.0854335	0	0	0.01	0	140745	140743	0	
1.05271	0.0219622	1.15322	-0.0858966	0	0	0.01	0	140776	140743	0	
1.05271	0.0219622	1.15322	-0.0858966	0	0	0.01	0	140805	140802	0	
1.05271	0.0219622	1.15322	-0.0858966	0	0	0.01	0	140836	140835	0	
1.05271	0.0219622	1.15322	-0.0858966	0	0	0.01	0	140866	140860	0	
1.05239	0.0215922	1.15414	-0.0856604	0	0	0.01	0	140895	140860	0	
1.05239	0.0215922	1.15414	-0.0856604	0	0	0.01	0	140926	140902	0	
1.05333	0.0192182	1.15504	-0.0708407	0	0	0.01	0	140956	140942	0	
1.05333	0.0192182	1.15504	-0.0708407	0	0	0.01	0	140986	140942	0	
1.05333	0.0192182	1.15504	-0.0708407	0	0	0.01	0	141015	140942	0	
1.05333	0.0192182	1.15504	-0.0708407	0	0	0.01	0	141046	141026	0	
1.25546	0.155426	1.20295	-0.083162	0	0	0.01	0	141075	141074	0	
1.25546	0.155426	1.20295	-0.083162	0	0	0.01	0	141106	141097	0	
1.25546	0.155426	1.20295	-0.083162	0	0	0.01	0	141135	141119	0	
1.25546	0.155426	1.20295	-0.083162	0	0	0.01	0	141166	141163	0	
1.09052	0.0243347	1.17589	-0.0791262	0	0	0.01	0	141196	141191	0	
1.09052	0.0243347	1.17589	-0.0791262	0	0	0.01	0	141226	141223	0	
1.10145	0.0235372	1.17898	-0.0790328	0	0	0.01	0	141256	141223	0	
1.10145	0.0235372	1.17898	-0.0790328	0	0	0.01	0	141285	141264	0	
1.10145	0.0235372	1.17898	-0.0790328	0	0	0.01	0	141316	141313	0	
1.10145	0.0235372	1.17898	-0.0790328	0	0	0.01	0	141345	141335	0	
1.11195	0.0113824	1.1782	-0.0772298	0	0	0.01	0	141376	141354	0	
1.11195	0.0113824	1.1782	-0.0772298	0	0	0.01	0	141405	141387	0	
1.11195	0.0113824	1.1782	-0.0772298	0	0	0.01	0	141436	141387	0	
1.11195	0.0113824	1.1782	-0.0772298	0	0	0.01	0	141465	141436	0	
1.12882	0.00299638	1.17522	-0.0759056	0	0	0.01	0	141496	141492	0	
1.12882	0.00299638	1.17522	-0.0759056	0	0	0.01	0	141525	141513	0	
1.12454	-0.00577314	1.17307	-0.0746911	0	0	0.01	0	141556	141555	0	
1.12454	-0.00577314	1.17307	-0.0746911	0	0	0.01	0	141585	141584	0	
1.12454	-0.00577314	1.17307	-0.0746911	0	0	0.01	0	141616	141584	0	
1.12454	-0.00577314	1.17307	-0.0746911	0	0	0.01	0	141646	141623	0	
1.13436	-0.0225439	1.16893	-0.0746778	0	0	0.01	0	141675	141657	0	
1.13436	-0.0225439	1.16893	-0.0746778	0	0	0.01	0	141706	141680	0	
1.13436	-0.0225439	1.16893	-0.0746778	0	0	0.01	0	141736	141730	0	
1.13436	-0.0225439	1.16893	-0.0746778	0	0	0.01	0	141766	141750	0	
1.14159	-0.0133387	1.16314	-0.0725664	0	0	0.01	0	141796	141780	0	
1.14159	-0.0133387	1.16314	-0.0725664	0	0	0.01	0	141825	141814	0	
1.14224	-0.0255474	1.16604	-0.0722463	0	0	0.01	0	141856	141850	0	
1.14224	-0.0255474	1.16604	-0.0722463	0	0	0.01	0	141885	141850	0	
1.14224	-0.0255474	1.16604	-0.0722463	0	0	0.01	0	141916	141909	0	
1.14224	-0.0255474	1.16604	-0.0722463	0	0	0.01	0	141945	141909	0	
1.14091	-0.0390129	1.16823	-0.0725488	0	0	0.01	0	141976	141961	0	
1.14091	-0.0390129	1.16823	-0.0725488	0	0	0.01	0	142005	141980	0	
1.14091	-0.0390129	1.16823	-0.0725488	0	0	0.01	0	142036	142014	0	
1.14091	-0.0390129	1.16823	-0.0725488	0	0	0.01	0	142065	142041	0	
1.145	-0.0532369	1.17008	-0.0724757	0	0	0.01	0	142096	142080	0	
1.145	-0.0532369	1.17008	-0.0724757	0	0	0.01	0	142126	142104	0	
1.14116	-0.0630868	1.16762	-0.0740071	0	0	0.01	0	142155	142141	0	
1.14116	-0.0630868	1.16762	-0.0740071	0	0	0.01	0	142186	142166	0	
1.14116	-0.0630868	1.16762	-0.0740071	0	0	0.01	0	142215	142212	0	
1.14116	-0.0630868	1.16762	-0.0740071	0	0	0.01	0	142246	142212	0	
1.12498	-0.076026	1.17114	-0.0761739	0	0	0.01	0	142275	142270	0	
1.12498	-0.076026	1.17114	-0.0761739	0	0	0.01	0	142306	142302	0	
1.12498	-0.076026	1.17114	-0.0761739	0	0	0.01	0	142335	142302	0	
1.12498	-0.076026	1.17114	-0.0761739	0	0	0.01	0	142366	142341	0	
1.10917	-0.0883117	1.16777	-0.0788999	0	0	0.01	0	142395	142374	0	
1.10917	-0.0883117	1.16777	-0.0788999	0	0	0.01	0	142426	142408	0	
1.0913	-0.102612	1.17285	-0.0796608	0	0	0.01	0	142455	142408	0	
1.0913	-0.102612	1.17285	-0.0796608	0	0	0.01	0	142486	142481	0	
1.0913	-0.102612	1.17285	-0.0796608	0	0	0.01	0	142515	142510	0	
1.0913	-0.102612	1.17285	-0.0796608	0	0	0.01	0	142546	142541	0	
1.08526	-0.110688	1.17486	-0.0825175	0	0	0.01	0	142576	142541	0	
1.08526	-0.110688	1.17486	-0.0825175	0	0	0.01	0	142605	142576	0	
1.08526	-0.110688	1.17486	-0.0825175	0	0	0.01	0	142636	142613	0	
1.08526	-0.110688	1.17486	-0.0825175	0	0	0.01	0	142665	142641	0	
1.047	-0.1349	1.17216	-0.0856482	0	0	0.01	0	142696	142688	0	
1.047	-0.1349	1.17216	-0.0856482	0	0	0.01	0	142725	142688	0	
1.0414	-0.133155	1.16908	-0.0863326	0	0	0.01	0	142756	142739	0	
1.0414	-0.133155	1.16908	-0.0863326	0	0	0.01	0	142785	142772	0	
1.0414	-0.133155	1.16908	-0.0863326	0	0	0.01	0	142815	142792	0	
1.0414	-0.133155	1.16908	-0.0863326	0	0	0.01	0	142846	142836	0	
1.01728	-0.145105	1.16679	-0.0881997	0	0	0.01	0	142876	142857	0	
1.01728	-0.145105	1.16679	-0.0881997	0	0	0.01	0	142906	142889	0	
1.01728	-0.145105	1.16679	-0.0881997	0	0	0.01	0	142935	142889	0	
1.01728	-0.145105	1.16679	-0.0881997	0	0	0.01	0	142966	142963	0	
0.997596	-0.147747	1.16502	-0.0892617	0	0	0.01	0	142995	142986	0	
0.997596	-0.147747	1.16502	-0.0892617	0	0	0.01	0	143026	143009	0	
0.997596	-0.147747	1.16502	-0.0889875	0	0	0.01	0	143055	143051	0	
0.997596	-0.147747	1.16502	-0.0889875	0	0	0.01	0	143086	143051	0	
0.997596	-0.147747	1.16502	-0.0889875	0	0	0.01	0	143115	143102	0	
0.997596	-0.147747	1.16502	-0.0889875	0	0	0.01	0	143146	143121	0	
0.96313	-0.148523	1.15783	-0.0855865	0	0	0.01	0	143175	143156	0	
0.96313	-0.148523	1.15783	-0.0855865	0	0	0.01	0	143206	143204	0	
0.96313	-0.148523	1.15783	-0.0855865	0	0	0.01	0	143235	143223	0	
0.96313	-0.148523	1.15783	-0.0855865	0	0	0.01	0	143266	143244	0	
0.962665	-0.153018	1.15699	-0.0860188	0	0	0.01	0	143295	143280	0	
0.962665	-0.153018	1.15699	-0.0860188	0	0	0.01	0	143325	143317	0	
0.953208	-0.143481	1.15362	-0.0916754	0	0	0.01	0	143356	143353	0	
0.953208	-0.143481	1.15362	-0.0916754	0	0	0.01	0	143385	143381	0	
0.953208	-0.143481	1.15362	-0.0916754	0	0	0.01	0	143416	143381	0	
0.953208	-0.143481	1.15362	-0.0916754	0	0	0.01	0	143445	143437	0	
0.892892	-0.152804	1.14766	-0.0890567	0	0	0.01	0	143476	143475	0	
0.892892	-0.152804	1.14766	-0.0890567	0	0	0.01	0	143505	143475	0	
0.892892	-0.152804	1.14766	-0.0890567	0	0	0.01	0	143536	143516	0	
0.892892	-0.152804	1.14766	-0.0890567	0	0	0.01	0	143566	143562	0	
0.889651	-0.135052	1.14294	-0.0913661	0	0	0.01	0	143595	143583	0	
0.889651	-0.135052	1.14294	-0.0913661	0	0	0.01	0	143626	143608	0	
0.861786	-0.141977	1.1451	-0.0906886	0	0	0.01	0	143655	143631	0	
0.861786	-0.141977	1.1451	-0.0906886	0	0	0.01	0	143686	143672	0	
0.861786	-0.141977	1.1451	-0.0906886	0	0	0.01	0	143715	143710	0	
0.861786	-0.141977	1.1451	-0.0906886	0	0	0.01	0	143746	143738	0	
0.850126	-0.131851	1.14033	-0.0931232	0	0	0.01	0	143775	143769	0	
0.850126	-0.131851	1.14033	-0.0931232	0	0	0.01	0	143806	143805	0	
0.850126	-0.131851	1.14033	-0.0931232	0	0	0.01	0	143836	143832	0	
0.850126	-0.131851	1.14033	-0.0931232	0	0	0.01	0	143865	143832	0	
0.83449	-0.121542	1.13517	-0.091172	0	0	0.01	0	143896	143870	0	
0.83449	-0.121542	1.13517	-0.091172	0	0	0.01	0	143925	143870	0	
0.824475	-0.121509	1.13297	-0.0912474	0	0	0.01	0	143956	143944	0	
0.824475	-0.121509	1.13297	-0.0912474	0	0	0.01	0	143985	143970	0	
0.824475	-0.121509	1.13297	-0.0912474	0	0	0.01	0	144016	143996	0	
0.824475	-0.121509	1.13297	-0.0912474	0	0	0.01	0	144045	144021	0	
0.819943	-0.123657	1.13254	-0.090541	0	0	0.01	0	144076	144064	0	
0.819943	-0.123657	1.13254	-0.090541	0	0	0.01	0	144106	144097	0	
0.819943	-0.123657	1.13254	-0.090541	0	0	0.01	0	144136	144126	0	
0.819943	-0.123657	1.13254	-0.090541	0	0	0.01	0	144166	144158	0	
0.812752	-0.105644	1.1311	-0.0909165	0	0	0.01	0	144195	144189	0	
0.812752	-0.105644	1.1311	-0.0909165	0	0	0.01	0	144226	144216	0	
0.810744	-0.0998686	1.13171	-0.0901675	0	0	0.01	0	144255	144250	0	
0.810744	-0.0998686	1.13171	-0.0901675	0	0	0.01	0	144286	144250	0	
0.810744	-0.0998686	1.13171	-0.0901675	0	0	0.01	0	144316	144294	0	
0.810744	-0.0998686	1.13171	-0.0901675	0	0	0.01	0	144345	144337	0	
0.80072	-0.101455	1.13024	-0.0895988	0	0	0.01	0	144376	144361	0	
0.80072	-0.101455	1.13024	-0.0895988	0	0	0.01	0	144405	144361	0	
0.80072	-0.101455	1.13024	-0.0895988	0	0	0.01	0	144436	144428	0	
0.80072	-0.101455	1.13024	-0.0895988	0	0	0.01	0	144465	144459	0	
0.775118	-0.0944947	1.12079	-0.0915238	0	0	0.01	0	144496	144481	0	
0.775118	-0.0944947	1.12079	-0.0915238	0	0	0.01	0	144525	144520	0	
0.755914	-0.101325	1.11739	-0.0929978	0	0	0.01	0	144556	144548	0	
0.755914	-0.101325	1.11739	-0.0929978	0	0	0.01	0	144585	144548	0	
0.755914	-0.101325	1.11739	-0.0929978	0	0	0.01	0	144616	144611	0	
0.755914	-0.101325	1.11739	-0.0929978	0	0	0.01	0	144645	144611	0	
0.7494	-0.0987518	1.10109	-0.0930397	0	0	0.01	0	144676	144660	0	
