MS	x	y	z	vx	vy	vz	ax	ay	az	
24032	1.38594	0.850085	0.552324	-0.0182885	-0.0265001	9.84331e-11	-0.170448	0.360208	0.193006	
24242	1.40033	0.825266	0.551049	-0.019467	-0.0327292	3.85384e-11	-0.189393	0.44578	0.321154	
24511	1.4148	0.821802	0.553785	-0.00522709	-0.0239569	5.10055e-11	-0.243504	0.544207	0.106261	
24811	1.42423	0.803135	0.565968	0.0253919	0.000497227	-0.00633646	-270589	105552	-995098	
25112	1.42399	0.788592	0.56494	0.00490824	-0.0111191	4.10366e-11	-0.114805	0.582243	0.124353	
25141	1.42399	0.788592	0.56494	0.00399693	-0.0112564	7.49966e-11	-0.25195	0.288397	0.312486	
25172	1.42399	0.788592	0.56494	0.00552858	-0.0139882	1.25312e-11	-0.152116	0.594235	0.0522133	
25232	1.41612	0.784349	0.564042	0.010955	-0.00926655	2.45842e-10	-0.063678	0.393531	0.282577	
25291	1.41448	0.784325	0.565063	0.010593	-0.0112449	8.73937e-11	-0.233893	0.40509	0.291312	
25592	1.41945	0.77774	0.56341	0.00283247	-0.0161195	1.58805e-11	-0.139134	0.551783	0.0882251	
25682	1.42638	0.778938	0.563792	0.0127624	-0.0142957	2.45843e-11	-0.205597	0.527016	0.204869	
25771	1.40934	0.775517	0.563065	0.0025903	-0.0117603	1.61066e-10	-0.205218	0.608699	0.488079	
25802	1.40934	0.775517	0.563065	0.0025903	-0.0117603	6.14979e-10	-0.205218	0.608699	0.488079	
25891	1.4254	0.767298	0.565619	0.0110052	-0.0141505	4.72604e-11	-0.238642	0.488722	0.157535	
25951	1.42237	0.765232	0.565475	0.0116441	-0.0213148	2.39463e-11	-0.222868	0.442665	0.0798209	
26191	1.41312	0.745658	0.566219	0.0121887	-0.0274423	1.27119e-10	-0.204737	0.526784	0.169491	
26311	1.42032	0.740556	0.574244	0.00559883	-0.0310935	8.93803e-11	-0.174794	0.510118	0.148967	
26462	1.42733	0.736685	0.573375	0.00369806	-0.0267076	3.02673e-11	-0.263636	0.543591	0.126114	
26551	1.43218	0.726019	0.567444	-0.00608187	-0.0280823	1.06328e-10	-0.2588	0.477592	0.272635	
26611	1.42573	0.717213	0.558531	-0.00224036	-0.0268759	1.25508e-10	-0.148675	0.523055	0.298828	
26822	1.42644	0.714521	0.547998	-0.0116814	-0.0263465	1.1573e-10	-0.0965739	0.545243	0.226922	
26851	1.42644	0.714521	0.547998	-0.0116814	-0.0263465	3.13153e-10	-0.0965739	0.545243	0.226922	
26881	1.42644	0.714521	0.547998	-0.00855851	-0.02263	3.78004e-11	-0.127376	0.455476	0.157502	
26911	1.42644	0.714521	0.547998	-0.00855851	-0.02263	1.79552e-10	-0.127376	0.455476	0.157502	
27031	1.43189	0.702284	0.550273	-0.0155049	-0.0145674	1.00315e-10	-0.157873	0.481299	0.371537	
27151	1.44264	0.696136	0.554372	0.0144269	-0.0153571	0.00107861	-2.1424e+06	318971	283705	
27211	1.43303	0.689102	0.550612	-0.023061	-0.00272103	2.20054e-11	-0.160234	0.517472	0.244505	
27302	1.43572	0.690768	0.550977	-0.00367	-0.0219254	0.0015616	247406	1.39238e+06	340217	
27451	1.44299	0.673854	0.554698	-0.0210224	0.00329938	1.4775e-10	-0.165165	0.419276	0.492502	
27691	1.45499	0.660024	0.547824	-0.013771	-0.00326296	6.56058e-11	-0.0996528	0.534171	0.273357	
27722	1.45499	0.660024	0.547824	-0.0117433	5.86311e-05	6.7509e-12	-0.164244	0.44401	0.022503	
27751	1.45499	0.660024	0.547824	-0.0117433	5.8631e-05	2.63285e-11	-0.164244	0.44401	0.022503	
27782	1.45499	0.660024	0.547824	-0.00939247	-0.00276783	4.16384e-11	-0.212645	0.480111	0.231325	
27872	1.46206	0.660726	0.541404	-0.00996354	0.00304699	9.80282e-12	-0.226259	0.531335	0.0466801	
28141	1.45474	0.645378	0.52458	-0.00918565	0.0131182	1.2369e-10	-0.231363	0.408248	0.274868	
28382	1.4662	0.650688	0.518722	0.00531029	0.000335854	2.09046e-11	-0.173826	0.535633	0.174205	
28471	1.46705	0.657682	0.520292	-0.00671972	0.00514298	1.24237e-10	-0.225047	0.405494	0.159278	
28622	1.47325	0.651345	0.517351	0.00395339	0.00434279	2.96542e-11	-0.119415	0.287435	0.329491	
28711	1.47503	0.643337	0.518608	-0.00438478	0.00459726	5.63186e-11	-0.180439	0.617967	0.15644	
29012	1.47757	0.643693	0.520326	0.00422092	-0.000467089	5.19899e-11	-0.246947	0.518773	0.216625	
29192	1.47725	0.643814	0.52509	0.00987487	-0.000536842	1.47897e-10	-0.189657	0.460626	0.352136	
29492	1.4747	0.630699	0.518664	-0.00747025	-0.00128499	7.81856e-11	-0.331995	0.411048	0.325774	
29701	1.45968	0.620108	0.512591	-0.00301566	0.000751674	8.64355e-11	-0.181827	0.48895	0.411598	
