MS	x	y	z	vx	vy	vz	ax	ay	az	
107371	0.50206	0.022371	0.429614	-6.15588e-06	-8.241e-05	7.90403e-11	-0.280536	0.681294	0.329334	
107881	0.502011	0.0220309	0.429096	-3.67335e-06	-4.91763e-05	5.13244e-11	-0.278677	0.6805	0.244402	
108601	0.501749	0.0220115	0.429183	-1.78486e-06	-2.38933e-05	6.75169e-11	-0.276476	0.680818	0.375094	
108931	0.501192	0.0218928	0.429139	-1.28865e-06	-1.72496e-05	9.30816e-11	-0.230416	0.682357	0.38784	
109231	0.50146	0.0220133	0.429146	-9.5398e-07	-1.27692e-05	9.49555e-11	-0.2763	0.681245	0.395648	
109411	0.501053	0.0220646	0.429194	-7.92457e-07	-1.06076e-05	3.92182e-11	-0.270944	0.680324	0.261455	
109471	0.501507	0.0220606	0.429159	-7.46181e-07	-9.98838e-06	3.75192e-11	-0.276053	0.681155	0.31266	
110011	0.501654	0.0220517	0.429296	-4.3426e-07	-5.81285e-06	3.44874e-11	-0.277045	0.681406	0.383194	
110041	0.501654	0.0220517	0.429296	-4.23596e-07	-5.669e-06	7.78573e-11	-0.261144	0.682101	0.370749	
110431	0.501122	0.0218165	0.429167	-2.86567e-07	-3.83451e-06	6.38389e-11	-0.276636	0.681928	0.303995	
110461	0.501122	0.0218165	0.429167	-2.78019e-07	-3.72088e-06	3.37255e-11	-0.277371	0.680626	0.281046	
110521	0.500912	0.0219057	0.42919	-2.60465e-07	-3.48614e-06	2.15233e-11	-0.277428	0.680194	0.239148	
110551	0.500912	0.0219057	0.42919	-2.55459e-07	-3.41702e-06	7.79101e-11	-0.323278	0.679445	0.236091	
110731	0.501279	0.0219288	0.42915	-2.11009e-07	-2.82431e-06	1.5941e-11	-0.277273	0.680445	0.265684	
111151	0.500698	0.0218407	0.42926	-1.39247e-07	-1.86309e-06	4.56309e-11	-0.275795	0.681502	0.380257	
111961	0.500488	0.0259037	0.429419	-6.1857e-08	-8.27151e-07	3.81941e-11	-0.27596	0.613402	0.318284	
112171	0.499982	0.0263405	0.429726	-5.01538e-08	-6.70138e-07	4.93872e-11	-0.277134	0.665681	0.329248	
112621	0.499281	0.0263163	0.429444	-3.19414e-08	-4.26812e-07	3.59838e-11	-0.212258	0.6832	0.39982	
113761	0.501076	0.0259204	0.429565	-1.02275e-08	-1.36131e-07	2.13013e-11	-0.276968	0.680107	0.236681	
114811	0.501369	0.0258463	0.429471	-3.64792e-09	-4.7771e-08	4.59286e-11	-0.244872	0.682196	0.382738	
114961	0.501053	0.025937	0.429681	-3.1909e-09	-4.1126e-08	7.03095e-11	-0.276073	0.681693	0.390609	
115681	0.499144	0.0264452	0.42964	-1.57244e-09	-1.99957e-08	3.60552e-11	-0.314611	0.680493	0.30046	
116071	0.498696	0.0265067	0.429773	-1.09003e-09	-1.35327e-08	2.83936e-11	-0.277758	0.680639	0.236613	
116401	0.499208	0.0264761	0.429614	-7.85416e-10	-9.72316e-09	2.13198e-11	-0.291144	0.678823	0.236886	
116431	0.499208	0.0264761	0.429614	-8.73192e-10	-9.58366e-09	5.67126e-11	-0.329984	0.680203	0.236302	
116791	0.500851	0.0259545	0.42969	-7.3956e-10	-6.74486e-09	8.53499e-11	-0.332876	0.67971	0.237083	
118021	0.499661	0.0262616	0.430015	-2.65876e-10	-1.97498e-09	4.4051e-11	-0.300928	0.679987	0.244728	
118501	0.499817	0.0263681	0.429569	-1.0862e-10	-1.18952e-09	7.55264e-12	-0.277175	0.679614	0.251755	
119011	0.498688	0.0263788	0.429726	-1.14502e-10	-7.36938e-10	2.80907e-11	-0.277526	0.681341	0.312119	
119101	0.499523	0.0264831	0.429567	-1.30296e-10	-6.85475e-10	3.94242e-11	-0.29115	0.680864	0.328535	
119131	0.499523	0.0264831	0.429567	-1.28919e-10	-6.63016e-10	4.01886e-11	-0.264602	0.681383	0.334905	
119161	0.499523	0.0264831	0.429567	-1.2741e-10	-6.46008e-10	3.35398e-11	-0.278729	0.680447	0.279499	
