xErr	yErr	zErr	oErr	inX	inY	inZ	inO	MS	
-0.259929	0.52999	-0.0593774	0.0809833	0	0.1	0	0	203652	
-0.259929	0.52999	-0.0593774	0.0809833	0	0.1	0	0	203682	
-0.259929	0.52999	-0.0593774	0.0809833	0	0.1	0	0	203712	
-0.259929	0.52999	-0.0593774	0.0809833	0	0.1	0	0	203742	
-0.190304	0.532079	-0.0204079	0.0799438	0	0.1	0	0	203771	
-0.190304	0.532079	-0.0204079	0.0799438	0	0.1	0	0	203802	
-0.190304	0.532079	-0.0204079	0.0799438	0	0.1	0	0	203831	
-0.190304	0.532079	-0.0204079	0.0799438	0	0.1	0	0	203862	
-0.190304	0.532079	-0.0204079	0.0799438	0	0.1	0	0	203892	
-0.0869137	0.508983	0.0232227	0.0794666	0	0.1	0	0	203921	
-0.0869137	0.508983	0.0232227	0.0794666	0	0.1	0	0	203952	
-0.0869137	0.508983	0.0232227	0.0794666	0	0.1	0	0	203982	
-0.0869137	0.508983	0.0232227	0.0794666	0	0.1	0	0	204012	
-0.0869137	0.508983	0.0232227	0.0794666	0	0.1	0	0	204042	
0.0279403	0.47092	0.0598377	0.0768088	0	0.1	0	0	204072	
0.0481184	0.460922	0.0702939	0.0765683	0	0.1	0	0	204101	
0.0481184	0.460922	0.0702939	0.0765683	0	0.1	0	0	204132	
0.0481184	0.460922	0.0702939	0.0765683	0	0.1	0	0	204161	
0.0481184	0.460922	0.0702939	0.0765683	0	0.1	0	0	204192	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204222	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204251	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204282	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204311	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204342	
0.14834	0.409687	0.108555	0.0784414	0.1	0.1	0.01	0	204372	
0.220032	0.350992	0.134938	0.0830782	0.1	0.1	0.01	0	204402	
0.220032	0.350992	0.134938	0.0830782	0.1	0.1	0.01	0	204432	
0.220032	0.350992	0.134938	0.0830782	0.1	0.1	0.01	0	204461	
0.220032	0.350992	0.134938	0.0830782	0.1	0.1	0.01	0	204492	
0.304249	0.283256	0.159352	0.0854246	0.1	0.1	0.01	0	204521	
0.304249	0.283256	0.159352	0.0854246	0.1	0.1	0.01	0	204552	
0.304249	0.283256	0.159352	0.0854246	0.1	0.1	0.01	0	204582	
0.304249	0.283256	0.159352	0.0854246	0.1	0.1	0.01	0	204611	
0.304249	0.283256	0.159352	0.0854246	0.1	0.1	0.01	0	204642	
0.364607	0.22774	0.190024	0.0913932	0.1	0.1	0.01	0	204671	
0.364607	0.22774	0.190024	0.0927848	0.1	0.1	0.01	0	204702	
0.364607	0.22774	0.190024	0.0927848	0.1	0.1	0.01	0	204732	
0.364607	0.22774	0.190024	0.0927848	0.1	0.1	0.01	0	204762	
0.364607	0.22774	0.190024	0.0927848	0.1	0.1	0.01	0	204792	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204821	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204852	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204882	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204912	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204942	
0.41878	0.166608	0.200519	0.0956825	0.1	0	0.01	0	204972	
0.460241	0.0943875	0.223226	0.0961244	0.1	0	0.01	0	205002	
0.460241	0.0943875	0.223226	0.0961244	0.1	0	0.01	0	205031	
0.460241	0.0943875	0.223226	0.0961244	0.1	0	0.01	0	205062	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205091	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205122	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205151	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205182	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205212	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205241	
0.46916	0.0524195	0.226976	0.0953988	0.1	0	0.01	0	205272	
0.471044	-0.0764036	0.235908	0.0904794	0.1	-0.1	0.01	0	205302	
0.471044	-0.0764036	0.235908	0.0904794	0.1	-0.1	0.01	0	205332	
0.471044	-0.0764036	0.235908	0.0904794	0.1	-0.1	0.01	0	205362	
0.471044	-0.0764036	0.235908	0.0904794	0.1	-0.1	0.01	0	205392	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205422	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205452	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205481	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205512	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205542	
0.44685	-0.154416	0.241823	0.088392	0.1	-0.1	0.01	0	205572	
0.399956	-0.236899	0.247932	0.0781172	0.1	-0.1	0.01	0	205602	
0.399956	-0.236899	0.247932	0.0781172	0.1	-0.1	0.01	0	205631	
0.399956	-0.236899	0.247932	0.0781172	0.1	-0.1	0.01	0	205662	
0.399956	-0.236899	0.247932	0.0781172	0.1	-0.1	0.01	0	205692	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205722	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205752	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205782	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205812	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205841	
0.349937	-0.299707	0.240438	0.0707728	0.1	-0.1	0.01	0	205872	
0.264672	-0.37219	0.23019	0.0642616	0	-0.1	0.01	0	205902	
0.264672	-0.37219	0.23019	0.0642616	0	-0.1	0.01	0	205932	
0.264672	-0.37219	0.23019	0.0642616	0	-0.1	0.01	0	205962	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	205991	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206022	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206052	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206082	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206112	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206141	
0.250244	-0.380947	0.226065	0.0604376	0	-0.1	0.01	0	206172	
0.128464	-0.438428	0.208566	0.0565673	0	-0.1	0.01	0	206202	
0.128464	-0.438428	0.208566	0.0565673	0	-0.1	0.01	0	206232	
0.128464	-0.438428	0.208566	0.0565673	0	-0.1	0.01	0	206262	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206291	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206322	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206352	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206382	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206412	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206442	
0.110515	-0.446146	0.205447	0.0562556	0	-0.1	0.01	0	206472	
-0.0220433	-0.459809	0.179061	0.0608016	0	-0.1	0.01	0	206501	
-0.0220433	-0.459809	0.179061	0.0608016	0	-0.1	0.01	0	206532	
-0.0220433	-0.459809	0.179061	0.0608016	0	-0.1	0.01	0	206561	
-0.0220433	-0.459809	0.179061	0.0608016	0	-0.1	0.01	0	206592	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206622	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206651	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206682	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206712	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206742	
-0.0876867	-0.452497	0.160646	0.0637028	-0.1	-0.1	0.01	0	206772	
-0.147291	-0.43994	0.141949	0.0703273	-0.1	-0.1	0.01	0	206801	
-0.147291	-0.43994	0.141949	0.0703273	-0.1	-0.1	0.01	0	206832	
-0.147291	-0.43994	0.141949	0.0703273	-0.1	-0.1	0.01	0	206862	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	206891	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	206922	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	206951	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	206982	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	207011	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	207042	
-0.167511	-0.43054	0.136546	0.0711462	-0.1	-0.1	0.01	0	207072	
-0.225661	-0.404742	0.114891	0.0770295	-0.1	-0.1	0.01	0	207101	
-0.225661	-0.404742	0.114891	0.0770295	-0.1	-0.1	0.01	0	207132	
-0.225661	-0.404742	0.114891	0.0770295	-0.1	-0.1	0.01	0	207162	
-0.225661	-0.404742	0.114891	0.0770295	-0.1	-0.1	0.01	0	207192	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207222	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207251	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207282	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207312	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207341	
-0.253774	-0.376417	0.0896807	0.0824316	-0.1	-0.1	0.01	0	207372	
-0.273969	-0.307566	0.0496094	0.0896632	-0.1	-0.1	0.01	0	207401	
-0.273969	-0.307566	0.0496094	0.0896632	-0.1	-0.1	0.01	0	207432	
-0.273969	-0.307566	0.0496094	0.0896632	-0.1	-0.1	0.01	0	207462	
-0.273969	-0.307566	0.0496094	0.0896632	-0.1	-0.1	0.01	0	207492	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207522	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207551	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207582	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207612	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207641	
-0.270146	-0.279217	0.0323732	0.0945842	-0.1	0	-0.01	0	207672	
-0.252534	-0.239047	0.018844	0.0967982	-0.1	0.1	-0.01	0	207701	
-0.252534	-0.239047	0.018844	0.0967982	-0.1	0.1	-0.01	0	207732	
-0.252534	-0.239047	0.018844	0.0967982	-0.1	0.1	-0.01	0	207761	
-0.252534	-0.239047	0.018844	0.0967982	-0.1	0.1	-0.01	0	207792	
-0.216009	-0.17571	0.00887569	0.0978709	-0.1	0.1	-0.01	0	207821	
-0.216009	-0.17571	0.00887569	0.0978709	-0.1	0.1	-0.01	0	207852	
-0.216009	-0.17571	0.00887569	0.0978709	-0.1	0.1	-0.01	0	207882	
-0.216009	-0.17571	0.00887569	0.0978709	-0.1	0.1	-0.01	0	207911	
-0.216009	-0.17571	0.00887569	0.0978709	-0.1	0.1	-0.01	0	207942	
-0.18222	-0.126821	0.010253	0.0973092	-0.1	0.1	-0.01	0	207971	
-0.18222	-0.126821	0.010253	0.0973092	-0.1	0.1	-0.01	0	208002	
-0.18222	-0.126821	0.010253	0.0973092	-0.1	0.1	-0.01	0	208031	
-0.18222	-0.126821	0.010253	0.0973092	0	0	0	0	208062	
-0.18222	-0.126821	0.010253	0.0973092	0	0	0	0	208092	
-0.117414	-0.0611529	0.0228979	0.098198	0	0	0	0	208121	
-0.117414	-0.0611529	0.0228979	0.098198	0	0	0	0	208152	
-0.117414	-0.0611529	0.0228979	0.098198	0	0	0	0	208182	
-0.117414	-0.0611529	0.0228979	0.098198	0	0	0	0	208212	
-0.117414	-0.0611529	0.0228979	0.098198	0	0	0	0	208242	
-0.0660533	-0.0222184	0.231348	0.0939512	0	0	0	0	208271	
-0.0660533	-0.0222184	0.231348	0.0939512	0	0	0	0	208302	
-0.0660533	-0.0222184	0.231348	0.0939512	0	0	0	0	208332	
-0.0660533	-0.0222184	0.231348	0.0939512	0	0	0	0	208362	
-0.0660533	-0.0222184	0.231348	0.0939512	0	0	0	0	208392	
0.0155979	0.00691174	0.246964	0.0884702	0	0	0	0	208421	
0.0155979	0.00691174	0.246964	0.0884702	0	0	0	0	208452	
0.0155979	0.00691174	0.246964	0.0884702	0	0	0	0	208482	
0.0155979	0.00691174	0.246964	0.0884702	0	0	0	0	208512	
0.0155979	0.00691174	0.246964	0.0884702	0	0	0	0	208542	
0.0600041	0.028548	0.270532	0.0895552	0	0	0	0	208572	
0.0600041	0.028548	0.270532	0.0895552	0	0	0	0	208601	
0.0600041	0.028548	0.270532	0.0895552	0	0	0	0	208632	
0.0600041	0.028548	0.270532	0.0895552	0	0	0	0	208662	
0.0600041	0.028548	0.270532	0.0895552	0	0	0	0	208692	
0.144808	0.0535996	0.310118	0.0957477	0	0	0	0	208722	
0.144808	0.0535996	0.310118	0.0957477	0	0	0	0	208751	
0.144808	0.0535996	0.310118	0.0957477	0	0	0	0	208782	
0.144808	0.0535996	0.310118	0.0957477	0	0	0	0	208812	
0.144808	0.0535996	0.310118	0.0957477	0	0	0	0	208841	
0.18633	0.0511609	0.0766268	0.0975274	0	0	0	0	208871	
0.18633	0.0511609	0.0766268	0.0975274	0.1	0.1	0.01	0	208902	
0.18633	0.0511609	0.0766268	0.0975274	0.1	0.1	0.01	0	208932	
0.18633	0.0511609	0.0766268	0.0975274	0.1	0.1	0.01	0	208962	
0.197143	0.0435054	0.0713642	0.0934949	0.1	0.1	0.01	0	208992	
0.197143	0.0435054	0.0713642	0.0934949	0.1	0.1	0.01	0	209021	
0.219397	0.047378	0.071554	0.0913024	0.1	0.1	0.01	0	209052	
0.219397	0.047378	0.071554	0.0913024	0.1	0.1	0.01	0	209081	
0.219397	0.047378	0.071554	0.0913024	0.1	0.1	0.01	0	209111	
0.219397	0.047378	0.071554	0.0913024	0.1	0.1	0.01	0	209142	
0.218193	0.0457838	0.0753341	0.0891194	0.1	0.1	0.01	0	209172	
0.218193	0.0457838	0.0753341	0.0891194	0.1	0.1	0.01	0	209202	
0.218193	0.0457838	0.0753341	0.0891194	0.1	0.1	0.01	0	209232	
0.218193	0.0457838	0.0753341	0.0891194	0.1	0.1	0.01	0	209261	
0.218102	0.0517481	0.0888638	0.0863158	0.1	0.1	0.01	0	209292	
0.218102	0.0517481	0.0888638	0.0863158	0.1	0.1	0.01	0	209321	
0.208511	0.0422289	0.0920931	0.0850532	0.1	0.1	0.01	0	209351	
0.208511	0.0422289	0.0920931	0.0850532	0	0	0	0	209382	
0.208511	0.0422289	0.0920931	0.0850532	0	0	0	0	209411	
0.208511	0.0422289	0.0920931	0.0850532	0	0	0	0	209442	
0.186056	0.0210396	0.0903279	0.08105	0.1	0.1	0.01	0	210472	
0.186056	0.0210396	0.0903279	0.08105	0.1	0.1	0.01	0	210503	
0.186056	0.0210396	0.0903279	0.08105	0.1	0.1	0.01	0	210533	
0.186056	0.0210396	0.0903279	0.08105	0.1	0.1	0.01	0	210563	
-0.566252	-0.293037	0.135995	0.0768477	-0.1	-0.1	0.01	0	210593	
-0.566252	-0.293037	0.135995	0.0768477	-0.1	-0.1	0.01	0	210623	
-0.566252	-0.293037	0.135995	0.0768477	-0.1	-0.1	0.01	0	210652	
-0.566252	-0.293037	0.135995	0.0768477	-0.1	-0.1	0.01	0	210683	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210713	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210743	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210773	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210803	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210833	
-0.554847	-0.288904	0.141611	0.075343	-0.1	-0.1	0.01	0	210863	
-0.541218	-0.287911	0.159986	0.0726292	-0.1	-0.1	0.01	0	210892	
-0.541218	-0.287911	0.159986	0.0726292	-0.1	-0.1	0.01	0	210923	
-0.541218	-0.287911	0.159986	0.0726292	-0.1	-0.1	0.01	0	210952	
-0.541218	-0.287911	0.159986	0.0726292	-0.1	-0.1	0.01	0	210983	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211012	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211043	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211072	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211103	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211133	
-0.529923	-0.301794	0.159441	0.0680289	-0.1	-0.1	0.01	0	211163	
-0.499892	-0.300593	0.164203	0.0687257	-0.1	-0.1	0.01	0	211193	
-0.499892	-0.300593	0.164203	0.0687257	-0.1	-0.1	0.01	0	211223	
-0.499892	-0.300593	0.164203	0.0687257	-0.1	-0.1	0.01	0	211252	
-0.499892	-0.300593	0.164203	0.0687257	-0.1	-0.1	0.01	0	211283	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211312	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211343	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211373	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211403	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211433	
-0.470893	-0.287434	0.177346	0.0717516	-0.1	-0.1	0.01	0	211463	
-0.418566	-0.266245	0.185406	0.0812709	-0.1	-0.1	0.01	0	211492	
-0.418566	-0.266245	0.185406	0.0812709	-0.1	-0.1	0.01	0	211523	
-0.418566	-0.266245	0.185406	0.0812709	-0.1	-0.1	0.01	0	211552	
-0.418566	-0.266245	0.185406	0.0812709	-0.1	-0.1	0.01	0	211583	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211612	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211643	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211673	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211703	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211732	
-0.365454	-0.242764	0.185757	0.0860195	-0.1	-0.1	0.01	0	211763	
-0.247909	-0.182286	0.181591	0.0944202	0	-0.1	0.01	0	211792	
-0.247909	-0.182286	0.181591	0.0944202	0	-0.1	0.01	0	211823	
-0.247909	-0.182286	0.181591	0.0944202	0	-0.1	0.01	0	211853	
-0.247909	-0.182286	0.181591	0.0944202	0	-0.1	0.01	0	211882	
-0.206367	-0.165303	0.180607	0.0961253	0	-0.1	0.01	0	211913	
-0.206367	-0.165303	0.180607	0.0961253	0	-0.1	0.01	0	211942	
-0.206367	-0.165303	0.180607	0.0961253	0	-0.1	0.01	0	211973	
-0.206367	-0.165303	0.180607	0.0961253	0	0	0	0	212003	
-0.206367	-0.165303	0.180607	0.0961253	0	0	0	0	212033	
-0.206367	-0.165303	0.180607	0.0961253	0	0	0	0	212063	
-0.0516426	-0.0793274	0.39747	0.0984759	0	0	0	0	212092	
-0.0516426	-0.0793274	0.39747	0.0984759	0	0	0	0	212123	
-0.0516426	-0.0793274	0.39747	0.0984759	0	0	0	0	212153	
-0.0516426	-0.0793274	0.39747	0.0984759	0	0	0	0	212182	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212213	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212242	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212273	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212302	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212333	
-0.00294646	-0.0537018	0.396087	0.0997159	0	0	0	0	212363	
0.150014	0.0429719	0.389798	0.0988673	0	0	0	0	212392	
0.150014	0.0429719	0.389798	0.0988673	0	0	0	0	212423	
0.150014	0.0429719	0.389798	0.0988673	0	0	0.01	0	212452	
0.150014	0.0429719	0.389798	0.0988673	0	0	0.01	0	212483	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212512	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212543	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212572	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212603	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212632	
0.24438	0.119229	0.396321	0.0965442	0	0	0.01	0	212663	
0.339996	0.187949	0.395049	0.0921897	0.1	0.1	0.01	0	212692	
0.339996	0.187949	0.395049	0.0921897	0.1	0.1	0.01	0	212723	
0.339996	0.187949	0.395049	0.0921897	0.1	0.1	0.01	0	212752	
0.339996	0.187949	0.395049	0.0921897	0.1	0.1	0.01	0	212783	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212812	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212843	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212872	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212903	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212932	
0.37897	0.215667	0.369723	0.0905864	0.1	0.1	0.01	0	212963	
0.429114	0.260612	0.326005	0.0816545	0.1	0.1	0.01	0	212992	
0.429114	0.260612	0.326005	0.0816545	0.1	0.1	0.01	0	213023	
0.429114	0.260612	0.326005	0.0816545	0.1	0.1	0.01	0	213052	
0.429114	0.260612	0.326005	0.0816545	0.1	0.1	0.01	0	213083	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213113	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213143	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213172	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213203	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213232	
0.436121	0.275262	0.32738	0.078775	0.1	0.1	0.01	0	213263	
0.437919	0.298182	0.314218	0.0800137	0.1	0.1	0.01	0	213292	
0.437919	0.298182	0.314218	0.0800137	0.1	0.1	0.01	0	213323	
0.437919	0.298182	0.314218	0.0800137	0.1	0.1	0.01	0	213352	
0.437919	0.298182	0.314218	0.0800137	0.1	0.1	0.01	0	213383	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213412	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213443	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213472	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213503	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213532	
0.427313	0.295243	0.313798	0.079018	0.1	0.1	0.01	0	213563	
0.38949	0.281369	0.315988	0.0717614	0.1	0.1	0.01	0	213592	
0.38949	0.281369	0.315988	0.0717614	0.1	0.1	0.01	0	213623	
0.38949	0.281369	0.315988	0.0717614	0.1	0.1	0.01	0	213653	
0.38949	0.281369	0.315988	0.0717614	0.1	0.1	0.01	0	213682	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213713	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213742	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213773	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213803	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213832	
0.340614	0.252266	0.322413	0.0663401	0	0.1	0.01	0	213863	
0.279232	0.210964	0.348368	0.0675688	0	0	0.01	0	213893	
0.279232	0.210964	0.348368	0.0675688	0	0	0.01	0	213923	
0.279232	0.210964	0.348368	0.0675688	0	0	0.01	0	213952	
0.279232	0.210964	0.348368	0.0675688	0	0	0.01	0	213983	
0.238378	0.168941	0.359462	0.0705818	0	0	0.01	0	214012	
0.238378	0.168941	0.359462	0.0705818	0	0	0.01	0	214043	
0.238378	0.168941	0.359462	0.0705818	0	0	0.01	0	214072	
0.238378	0.168941	0.359462	0.0705818	0	0	0	0	214102	
0.238378	0.168941	0.359462	0.0705818	0	0	0	0	214133	
0.238378	0.168941	0.359462	0.0705818	0	0	0	0	214162	
0.140872	0.0707001	0.384354	0.0768513	0	0	0	0	214193	
0.140872	0.0707001	0.384354	0.0768513	0	0	0	0	214222	
0.140872	0.0707001	0.384354	0.0768513	0	0	0	0	214253	
0.140872	0.0707001	0.384354	0.0768513	0	0	0	0	214282	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214313	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214343	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214372	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214403	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214432	
0.108944	0.0277197	0.381507	0.0799289	0	0	0	0	214463	
0.0282852	-0.0677959	0.367522	0.0879238	0	0	0	0	214493	
0.0282852	-0.0677959	0.367522	0.0879238	0	0	0	0	214523	
0.0282852	-0.0677959	0.367522	0.0879238	0	0	0	0	214552	
